run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,horizon_days,n_features,feature_set,horizon
162,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,1470,2019-07-19,2025-05-22,2025-05-28,2025-05-28,6,2,28,ma_no_rel,2
163,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,1470,2019-07-18,2025-05-21,2025-05-27,2025-05-27,6,2,28,ma_no_rel,2
163,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,1470,2019-07-18,2025-05-21,2025-05-27,2025-05-27,6,2,28,ma_no_rel,2
164,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-07-17,2025-05-20,2025-05-23,2025-05-23,6,2,28,ma_no_rel,2
164,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-07-17,2025-05-20,2025-05-23,2025-05-23,6,2,28,ma_no_rel,2
165,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-07-16,2025-05-19,2025-05-22,2025-05-22,6,2,28,ma_no_rel,2
165,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,1470,2019-07-16,2025-05-19,2025-05-22,2025-05-22,6,2,28,ma_no_rel,2
166,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-07-15,2025-05-16,2025-05-21,2025-05-21,6,2,28,ma_no_rel,2
166,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-07-15,2025-05-16,2025-05-21,2025-05-21,6,2,28,ma_no_rel,2
167,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-07-12,2025-05-15,2025-05-20,2025-05-20,6,2,28,ma_no_rel,2
167,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-07-12,2025-05-15,2025-05-20,2025-05-20,6,2,28,ma_no_rel,2
168,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-07-11,2025-05-14,2025-05-19,2025-05-19,6,2,28,ma_no_rel,2
168,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,1470,2019-07-11,2025-05-14,2025-05-19,2025-05-19,6,2,28,ma_no_rel,2
169,xgboost,1,0.3,1.0,1,0,1,0.0,1.0,1470,2019-07-10,2025-05-13,2025-05-16,2025-05-16,6,2,28,ma_no_rel,2
169,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,1470,2019-07-10,2025-05-13,2025-05-16,2025-05-16,6,2,28,ma_no_rel,2
170,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,1470,2019-07-09,2025-05-12,2025-05-15,2025-05-15,6,2,28,ma_no_rel,2
170,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,1470,2019-07-09,2025-05-12,2025-05-15,2025-05-15,6,2,28,ma_no_rel,2
171,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,1470,2019-07-08,2025-05-09,2025-05-14,2025-05-14,6,2,28,ma_no_rel,2
171,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,1470,2019-07-08,2025-05-09,2025-05-14,2025-05-14,6,2,28,ma_no_rel,2
172,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,1470,2019-07-05,2025-05-08,2025-05-13,2025-05-13,6,2,28,ma_no_rel,2
172,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,1470,2019-07-05,2025-05-08,2025-05-13,2025-05-13,6,2,28,ma_no_rel,2
173,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,1470,2019-07-03,2025-05-07,2025-05-12,2025-05-12,6,2,28,ma_no_rel,2
173,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,1470,2019-07-03,2025-05-07,2025-05-12,2025-05-12,6,2,28,ma_no_rel,2
174,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-07-02,2025-05-06,2025-05-09,2025-05-09,6,2,28,ma_no_rel,2
174,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-07-02,2025-05-06,2025-05-09,2025-05-09,6,2,28,ma_no_rel,2
175,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,1470,2019-07-01,2025-05-05,2025-05-08,2025-05-08,6,2,28,ma_no_rel,2
175,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,1470,2019-07-01,2025-05-05,2025-05-08,2025-05-08,6,2,28,ma_no_rel,2
176,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-06-28,2025-05-02,2025-05-07,2025-05-07,6,2,28,ma_no_rel,2
176,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,1470,2019-06-28,2025-05-02,2025-05-07,2025-05-07,6,2,28,ma_no_rel,2
177,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-06-27,2025-05-01,2025-05-06,2025-05-06,6,2,28,ma_no_rel,2
177,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,1470,2019-06-27,2025-05-01,2025-05-06,2025-05-06,6,2,28,ma_no_rel,2
178,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-06-26,2025-04-30,2025-05-05,2025-05-05,6,2,28,ma_no_rel,2
178,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-06-26,2025-04-30,2025-05-05,2025-05-05,6,2,28,ma_no_rel,2
179,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-06-25,2025-04-29,2025-05-02,2025-05-02,6,2,28,ma_no_rel,2
179,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,1470,2019-06-25,2025-04-29,2025-05-02,2025-05-02,6,2,28,ma_no_rel,2
180,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-06-24,2025-04-28,2025-05-01,2025-05-01,6,2,28,ma_no_rel,2
180,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,1470,2019-06-24,2025-04-28,2025-05-01,2025-05-01,6,2,28,ma_no_rel,2
181,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-06-21,2025-04-25,2025-04-30,2025-04-30,6,2,28,ma_no_rel,2
181,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,1470,2019-06-21,2025-04-25,2025-04-30,2025-04-30,6,2,28,ma_no_rel,2
182,xgboost,1,0.7,1.0,1,1,0,1.0,0.0,1470,2019-06-20,2025-04-24,2025-04-29,2025-04-29,6,2,28,ma_no_rel,2
182,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,1470,2019-06-20,2025-04-24,2025-04-29,2025-04-29,6,2,28,ma_no_rel,2
183,xgboost,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-06-19,2025-04-23,2025-04-28,2025-04-28,6,2,28,ma_no_rel,2
183,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-06-19,2025-04-23,2025-04-28,2025-04-28,6,2,28,ma_no_rel,2
184,xgboost,1,0.2,0.0,1,1,0,1.0,0.0,1470,2019-06-18,2025-04-22,2025-04-25,2025-04-25,6,2,28,ma_no_rel,2
184,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,1470,2019-06-18,2025-04-22,2025-04-25,2025-04-25,6,2,28,ma_no_rel,2
185,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,1470,2019-06-17,2025-04-21,2025-04-24,2025-04-24,6,2,28,ma_no_rel,2
185,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,1470,2019-06-17,2025-04-21,2025-04-24,2025-04-24,6,2,28,ma_no_rel,2
186,xgboost,1,0.55,1.0,1,1,0,1.0,0.0,1470,2019-06-14,2025-04-17,2025-04-23,2025-04-23,6,2,28,ma_no_rel,2
186,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,1470,2019-06-14,2025-04-17,2025-04-23,2025-04-23,6,2,28,ma_no_rel,2
187,xgboost,1,0.55,1.0,1,1,0,1.0,0.0,1470,2019-06-13,2025-04-16,2025-04-22,2025-04-22,6,2,28,ma_no_rel,2
187,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,1470,2019-06-13,2025-04-16,2025-04-22,2025-04-22,6,2,28,ma_no_rel,2
188,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-06-12,2025-04-15,2025-04-21,2025-04-21,6,2,28,ma_no_rel,2
188,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-06-12,2025-04-15,2025-04-21,2025-04-21,6,2,28,ma_no_rel,2
189,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-06-11,2025-04-14,2025-04-17,2025-04-17,6,2,28,ma_no_rel,2
189,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-06-11,2025-04-14,2025-04-17,2025-04-17,6,2,28,ma_no_rel,2
190,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-06-10,2025-04-11,2025-04-16,2025-04-16,6,2,28,ma_no_rel,2
190,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-06-10,2025-04-11,2025-04-16,2025-04-16,6,2,28,ma_no_rel,2
191,xgboost,1,0.65,0.0,1,0,1,0.0,1.0,1470,2019-06-07,2025-04-10,2025-04-15,2025-04-15,6,2,28,ma_no_rel,2
191,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-06-07,2025-04-10,2025-04-15,2025-04-15,6,2,28,ma_no_rel,2
192,xgboost,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-06-06,2025-04-09,2025-04-14,2025-04-14,6,2,28,ma_no_rel,2
192,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,1470,2019-06-06,2025-04-09,2025-04-14,2025-04-14,6,2,28,ma_no_rel,2
193,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-06-05,2025-04-08,2025-04-11,2025-04-11,6,2,28,ma_no_rel,2
193,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,1470,2019-06-05,2025-04-08,2025-04-11,2025-04-11,6,2,28,ma_no_rel,2
194,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-06-04,2025-04-07,2025-04-10,2025-04-10,6,2,28,ma_no_rel,2
194,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,1470,2019-06-04,2025-04-07,2025-04-10,2025-04-10,6,2,28,ma_no_rel,2
195,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-06-03,2025-04-04,2025-04-09,2025-04-09,6,2,28,ma_no_rel,2
195,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,1470,2019-06-03,2025-04-04,2025-04-09,2025-04-09,6,2,28,ma_no_rel,2
196,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-31,2025-04-03,2025-04-08,2025-04-08,6,2,28,ma_no_rel,2
196,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-05-31,2025-04-03,2025-04-08,2025-04-08,6,2,28,ma_no_rel,2
197,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-30,2025-04-02,2025-04-07,2025-04-07,6,2,28,ma_no_rel,2
197,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,1470,2019-05-30,2025-04-02,2025-04-07,2025-04-07,6,2,28,ma_no_rel,2
198,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-05-29,2025-04-01,2025-04-04,2025-04-04,6,2,28,ma_no_rel,2
198,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-05-29,2025-04-01,2025-04-04,2025-04-04,6,2,28,ma_no_rel,2
199,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-05-28,2025-03-31,2025-04-03,2025-04-03,6,2,28,ma_no_rel,2
199,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-05-28,2025-03-31,2025-04-03,2025-04-03,6,2,28,ma_no_rel,2
200,xgboost,1,0.4,1.0,1,0,1,0.0,1.0,1470,2019-05-24,2025-03-28,2025-04-02,2025-04-02,6,2,28,ma_no_rel,2
200,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,1470,2019-05-24,2025-03-28,2025-04-02,2025-04-02,6,2,28,ma_no_rel,2
201,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,1470,2019-05-23,2025-03-27,2025-04-01,2025-04-01,6,2,28,ma_no_rel,2
201,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,1470,2019-05-23,2025-03-27,2025-04-01,2025-04-01,6,2,28,ma_no_rel,2
202,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,1470,2019-05-22,2025-03-26,2025-03-31,2025-03-31,6,2,28,ma_no_rel,2
202,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,1470,2019-05-22,2025-03-26,2025-03-31,2025-03-31,6,2,28,ma_no_rel,2
203,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-21,2025-03-25,2025-03-28,2025-03-28,6,2,28,ma_no_rel,2
203,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,1470,2019-05-21,2025-03-25,2025-03-28,2025-03-28,6,2,28,ma_no_rel,2
204,xgboost,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-05-20,2025-03-24,2025-03-27,2025-03-27,6,2,28,ma_no_rel,2
204,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,1470,2019-05-20,2025-03-24,2025-03-27,2025-03-27,6,2,28,ma_no_rel,2
205,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-05-17,2025-03-21,2025-03-26,2025-03-26,6,2,28,ma_no_rel,2
205,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,1470,2019-05-17,2025-03-21,2025-03-26,2025-03-26,6,2,28,ma_no_rel,2
206,xgboost,1,0.3,1.0,1,0,1,0.0,1.0,1470,2019-05-16,2025-03-20,2025-03-25,2025-03-25,6,2,28,ma_no_rel,2
206,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-05-16,2025-03-20,2025-03-25,2025-03-25,6,2,28,ma_no_rel,2
207,xgboost,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-05-15,2025-03-19,2025-03-24,2025-03-24,6,2,28,ma_no_rel,2
207,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,1470,2019-05-15,2025-03-19,2025-03-24,2025-03-24,6,2,28,ma_no_rel,2
208,xgboost,1,0.75,1.0,1,1,0,1.0,0.0,1470,2019-05-14,2025-03-18,2025-03-21,2025-03-21,6,2,28,ma_no_rel,2
208,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-05-14,2025-03-18,2025-03-21,2025-03-21,6,2,28,ma_no_rel,2
209,xgboost,1,0.25,0.0,1,1,0,1.0,0.0,1470,2019-05-13,2025-03-17,2025-03-20,2025-03-20,6,2,28,ma_no_rel,2
209,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,1470,2019-05-13,2025-03-17,2025-03-20,2025-03-20,6,2,28,ma_no_rel,2
210,xgboost,1,0.5,1.0,1,0,1,0.0,1.0,1470,2019-05-10,2025-03-14,2025-03-19,2025-03-19,6,2,28,ma_no_rel,2
210,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-05-10,2025-03-14,2025-03-19,2025-03-19,6,2,28,ma_no_rel,2
211,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-09,2025-03-13,2025-03-18,2025-03-18,6,2,28,ma_no_rel,2
211,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,1470,2019-05-09,2025-03-13,2025-03-18,2025-03-18,6,2,28,ma_no_rel,2
212,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-05-08,2025-03-12,2025-03-17,2025-03-17,6,2,28,ma_no_rel,2
212,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,1470,2019-05-08,2025-03-12,2025-03-17,2025-03-17,6,2,28,ma_no_rel,2
213,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,1470,2019-05-07,2025-03-11,2025-03-14,2025-03-14,6,2,28,ma_no_rel,2
213,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-05-07,2025-03-11,2025-03-14,2025-03-14,6,2,28,ma_no_rel,2
214,xgboost,1,0.75,1.0,1,1,0,1.0,0.0,1470,2019-05-06,2025-03-10,2025-03-13,2025-03-13,6,2,28,ma_no_rel,2
214,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,1470,2019-05-06,2025-03-10,2025-03-13,2025-03-13,6,2,28,ma_no_rel,2
215,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,1470,2019-05-03,2025-03-07,2025-03-12,2025-03-12,6,2,28,ma_no_rel,2
215,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,1470,2019-05-03,2025-03-07,2025-03-12,2025-03-12,6,2,28,ma_no_rel,2
216,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,1470,2019-05-02,2025-03-06,2025-03-11,2025-03-11,6,2,28,ma_no_rel,2
216,random_forest,1,0.25,1.0,1,0,1,0.0,1.0,1470,2019-05-02,2025-03-06,2025-03-11,2025-03-11,6,2,28,ma_no_rel,2
217,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,1470,2019-05-01,2025-03-05,2025-03-10,2025-03-10,6,2,28,ma_no_rel,2
217,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,1470,2019-05-01,2025-03-05,2025-03-10,2025-03-10,6,2,28,ma_no_rel,2
218,xgboost,1,0.2,1.0,1,0,1,0.0,1.0,1470,2019-04-30,2025-03-04,2025-03-07,2025-03-07,6,2,28,ma_no_rel,2
218,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,1470,2019-04-30,2025-03-04,2025-03-07,2025-03-07,6,2,28,ma_no_rel,2
219,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-04-29,2025-03-03,2025-03-06,2025-03-06,6,2,28,ma_no_rel,2
219,random_forest,1,0.5,0.0,1,0,1,0.0,1.0,1470,2019-04-29,2025-03-03,2025-03-06,2025-03-06,6,2,28,ma_no_rel,2
220,xgboost,1,0.7,0.0,1,0,1,0.0,1.0,1470,2019-04-26,2025-02-28,2025-03-05,2025-03-05,6,2,28,ma_no_rel,2
220,random_forest,1,0.3,1.0,1,0,1,0.0,1.0,1470,2019-04-26,2025-02-28,2025-03-05,2025-03-05,6,2,28,ma_no_rel,2
221,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-04-25,2025-02-27,2025-03-04,2025-03-04,6,2,28,ma_no_rel,2
221,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-25,2025-02-27,2025-03-04,2025-03-04,6,2,28,ma_no_rel,2
222,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-04-24,2025-02-26,2025-03-03,2025-03-03,6,2,28,ma_no_rel,2
222,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,1470,2019-04-24,2025-02-26,2025-03-03,2025-03-03,6,2,28,ma_no_rel,2
223,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-04-23,2025-02-25,2025-02-28,2025-02-28,6,2,28,ma_no_rel,2
223,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,1470,2019-04-23,2025-02-25,2025-02-28,2025-02-28,6,2,28,ma_no_rel,2
224,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-04-22,2025-02-24,2025-02-27,2025-02-27,6,2,28,ma_no_rel,2
224,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-04-22,2025-02-24,2025-02-27,2025-02-27,6,2,28,ma_no_rel,2
225,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,1470,2019-04-18,2025-02-21,2025-02-26,2025-02-26,6,2,28,ma_no_rel,2
225,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,1470,2019-04-18,2025-02-21,2025-02-26,2025-02-26,6,2,28,ma_no_rel,2
226,xgboost,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-17,2025-02-20,2025-02-25,2025-02-25,6,2,28,ma_no_rel,2
226,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,1470,2019-04-17,2025-02-20,2025-02-25,2025-02-25,6,2,28,ma_no_rel,2
227,xgboost,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-04-16,2025-02-19,2025-02-24,2025-02-24,6,2,28,ma_no_rel,2
227,random_forest,1,0.5,1.0,1,0,1,0.0,1.0,1470,2019-04-16,2025-02-19,2025-02-24,2025-02-24,6,2,28,ma_no_rel,2
228,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-04-15,2025-02-18,2025-02-21,2025-02-21,6,2,28,ma_no_rel,2
228,random_forest,1,0.5,1.0,1,0,1,0.0,1.0,1470,2019-04-15,2025-02-18,2025-02-21,2025-02-21,6,2,28,ma_no_rel,2
1,xgboost,1,0.8,0.0,1,0,1,0.0,1.0,980,2022-02-08,2026-01-05,2026-01-13,2026-01-13,4,5,28,ma_no_rel,5
1,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,980,2022-02-08,2026-01-05,2026-01-13,2026-01-13,4,5,28,ma_no_rel,5
2,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2022-02-07,2026-01-02,2026-01-12,2026-01-12,4,5,28,ma_no_rel,5
2,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,980,2022-02-07,2026-01-02,2026-01-12,2026-01-12,4,5,28,ma_no_rel,5
3,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2022-02-04,2025-12-31,2026-01-09,2026-01-09,4,5,28,ma_no_rel,5
3,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,980,2022-02-04,2025-12-31,2026-01-09,2026-01-09,4,5,28,ma_no_rel,5
4,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2022-02-03,2025-12-30,2026-01-08,2026-01-08,4,5,28,ma_no_rel,5
4,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2022-02-03,2025-12-30,2026-01-08,2026-01-08,4,5,28,ma_no_rel,5
5,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2022-02-02,2025-12-29,2026-01-07,2026-01-07,4,5,28,ma_no_rel,5
5,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,980,2022-02-02,2025-12-29,2026-01-07,2026-01-07,4,5,28,ma_no_rel,5
6,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2022-02-01,2025-12-26,2026-01-06,2026-01-06,4,5,28,ma_no_rel,5
6,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2022-02-01,2025-12-26,2026-01-06,2026-01-06,4,5,28,ma_no_rel,5
7,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2022-01-31,2025-12-24,2026-01-05,2026-01-05,4,5,28,ma_no_rel,5
7,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2022-01-31,2025-12-24,2026-01-05,2026-01-05,4,5,28,ma_no_rel,5
8,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2022-01-28,2025-12-23,2026-01-02,2026-01-02,4,5,28,ma_no_rel,5
8,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2022-01-28,2025-12-23,2026-01-02,2026-01-02,4,5,28,ma_no_rel,5
9,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2022-01-27,2025-12-22,2025-12-31,2025-12-31,4,5,28,ma_no_rel,5
9,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2022-01-27,2025-12-22,2025-12-31,2025-12-31,4,5,28,ma_no_rel,5
10,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2022-01-26,2025-12-19,2025-12-30,2025-12-30,4,5,28,ma_no_rel,5
10,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2022-01-26,2025-12-19,2025-12-30,2025-12-30,4,5,28,ma_no_rel,5
11,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2022-01-25,2025-12-18,2025-12-29,2025-12-29,4,5,28,ma_no_rel,5
11,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2022-01-25,2025-12-18,2025-12-29,2025-12-29,4,5,28,ma_no_rel,5
12,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2022-01-24,2025-12-17,2025-12-26,2025-12-26,4,5,28,ma_no_rel,5
12,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,980,2022-01-24,2025-12-17,2025-12-26,2025-12-26,4,5,28,ma_no_rel,5
13,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2022-01-21,2025-12-16,2025-12-24,2025-12-24,4,5,28,ma_no_rel,5
13,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,980,2022-01-21,2025-12-16,2025-12-24,2025-12-24,4,5,28,ma_no_rel,5
14,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2022-01-20,2025-12-15,2025-12-23,2025-12-23,4,5,28,ma_no_rel,5
14,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,980,2022-01-20,2025-12-15,2025-12-23,2025-12-23,4,5,28,ma_no_rel,5
15,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2022-01-19,2025-12-12,2025-12-22,2025-12-22,4,5,28,ma_no_rel,5
15,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2022-01-19,2025-12-12,2025-12-22,2025-12-22,4,5,28,ma_no_rel,5
16,xgboost,1,0.45,0.0,1,1,0,1.0,0.0,980,2022-01-18,2025-12-11,2025-12-19,2025-12-19,4,5,28,ma_no_rel,5
16,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2022-01-18,2025-12-11,2025-12-19,2025-12-19,4,5,28,ma_no_rel,5
17,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2022-01-14,2025-12-10,2025-12-18,2025-12-18,4,5,28,ma_no_rel,5
17,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2022-01-14,2025-12-10,2025-12-18,2025-12-18,4,5,28,ma_no_rel,5
18,xgboost,1,0.7,1.0,1,1,0,1.0,0.0,980,2022-01-13,2025-12-09,2025-12-17,2025-12-17,4,5,28,ma_no_rel,5
18,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2022-01-13,2025-12-09,2025-12-17,2025-12-17,4,5,28,ma_no_rel,5
19,xgboost,1,0.75,1.0,1,1,0,1.0,0.0,980,2022-01-12,2025-12-08,2025-12-16,2025-12-16,4,5,28,ma_no_rel,5
19,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2022-01-12,2025-12-08,2025-12-16,2025-12-16,4,5,28,ma_no_rel,5
20,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2022-01-11,2025-12-05,2025-12-15,2025-12-15,4,5,28,ma_no_rel,5
20,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2022-01-11,2025-12-05,2025-12-15,2025-12-15,4,5,28,ma_no_rel,5
21,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2022-01-10,2025-12-04,2025-12-12,2025-12-12,4,5,28,ma_no_rel,5
21,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2022-01-10,2025-12-04,2025-12-12,2025-12-12,4,5,28,ma_no_rel,5
22,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2022-01-07,2025-12-03,2025-12-11,2025-12-11,4,5,28,ma_no_rel,5
22,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,980,2022-01-07,2025-12-03,2025-12-11,2025-12-11,4,5,28,ma_no_rel,5
23,xgboost,1,0.3,1.0,1,0,1,0.0,1.0,980,2022-01-06,2025-12-02,2025-12-10,2025-12-10,4,5,28,ma_no_rel,5
