,r,class_balance,flag,indicator,Weighted_Accuracy,Balanced_Accuracy,auc_rs,auc_ts,log_loss_rs,log_loss_ts,f1_rs,f1_ts,accuracy_rs,accuracy_ts,pos_acc_rs,pos_acc_ts,pos_count_rs,neg_acc_rs,neg_acc_ts,pos_count_ts,neg_count_rs,neg_count_ts,ks_rs,ks_ts
27,90,Y,keep,10_EMA_100,0.534,0.5728,0.7451322109934493,0.5830705275229358,0.5684230042137655,0.7091238703416013,0.8015526443474043,0.6608442503639012,0.7123769338959213,0.534,0.7316209034543845,0.5206422018348624,1129,0.6382252559726962,0.625,436,293,64,0.38282390710919384,0.18047591743119265
28,5,Y,no_signal,10_EMA_200,0.536,0.5128,0.6130216570217991,0.5053739364084192,0.6663121777868352,0.7272456081611316,0.6469194312796209,0.6196721311475409,0.5883977900552486,0.536,0.6371061843640606,0.6363636363636364,857,0.5177664974619289,0.3891625615763547,297,591,203,0.16152438265937724,0.05856595511767926
29,10,Y,no_signal,10_EMA_200,0.542,0.4938,0.6574978063370658,0.49029742947144916,0.6480822146970263,0.7157700000211358,0.6740524781341107,0.650381679389313,0.6134163208852006,0.542,0.6330777656078861,0.6635514018691588,913,0.5797373358348968,0.3240223463687151,321,533,179,0.21818058520967717,0.05642284063419133
30,20,Y,no_signal,10_EMA_200,0.55,0.518,0.704599557172903,0.5130552761911991,0.6215924058985971,0.7423180216629931,0.7295805739514349,0.6500777604976672,0.6604296604296604,0.55,0.6965226554267651,0.5988538681948424,949,0.5910931174089069,0.4370860927152318,349,494,151,0.3043924352504021,0.08243040664908252
31,30,Y,no_signal,10_EMA_200,0.49,0.4735,0.6980007489159553,0.47843060524746567,0.6243327641609536,0.7912288022694484,0.7434666666666666,0.5826513911620296,0.6659722222222222,0.49,0.7119509703779366,0.5174418604651163,979,0.5683297180043384,0.42948717948717946,344,461,156,0.284723222377077,0.06514609421586166
32,45,Y,keep,10_EMA_200,0.508,0.4801,0.7112539929560161,0.4415473286647258,0.6110130820531168,0.7721611484605053,0.748945147679325,0.6132075471698113,0.6685236768802229,0.508,0.6995073891625616,0.5446927374301676,1015,0.5938242280285035,0.4154929577464789,358,421,142,0.3214701098721084,0.13254386655126288
33,60,Y,keep,10_EMA_200,0.482,0.4454,0.7024204053723566,0.39722587719298247,0.6060319704776641,0.8081583635448865,0.7888015717092337,0.6021505376344086,0.6995108315863033,0.482,0.765490943755958,0.5157894736842106,1049,0.518324607329843,0.375,380,382,120,0.3215403350984982,0.18333333333333332
34,90,Y,no_signal,10_EMA_200,0.484,0.5641,0.733174726493892,0.5443305619266056,0.5676124163866066,0.7955773693647632,0.7879670063076177,0.6067073170731707,0.6926863572433193,0.484,0.7192205491585474,0.45642201834862384,1129,0.590443686006826,0.671875,436,293,64,0.34412041221655576,0.1510894495412844
35,5,Y,no_signal,10_EMA_25,0.504,0.503,0.6101578125401046,0.5067257136222654,0.6703718678240769,0.7413111654472652,0.641871625674865,0.5490909090909092,0.587707182320442,0.504,0.6242707117852976,0.5084175084175084,857,0.5346869712351946,0.4975369458128079,297,591,203,0.17949325451591058,0.043339801960491614
36,10,Y,no_signal,10_EMA_25,0.53,0.5129,0.6394347644714968,0.5009485024104143,0.6576929720885848,0.7685168692262991,0.6713697824808935,0.6102819237147594,0.6134163208852006,0.53,0.6254107338444688,0.573208722741433,913,0.5928705440900562,0.45251396648044695,321,533,179,0.23691148698495157,0.07979602847247602
37,20,Y,no_signal,10_EMA_25,0.438,0.4546,0.6566106235841691,0.4734814702366268,0.6514096902258621,0.8703994218745617,0.6587254318046456,0.5061511423550088,0.6029106029106029,0.438,0.5827186512118019,0.41260744985673353,949,0.6417004048582996,0.4966887417218543,349,494,151,0.24191669901835727,0.11465113190003605
38,30,Y,no_signal,10_EMA_25,0.468,0.51,0.6637577855131293,0.5221191115086463,0.6475642484320604,0.8692210602289479,0.7062084257206208,0.5074074074074073,0.6319444444444444,0.468,0.6506639427987743,0.39825581395348836,979,0.5921908893709328,0.6217948717948718,344,461,156,0.25774230643956936,0.06835122242098986
39,45,Y,no_signal,10_EMA_25,0.48,0.4733,0.6694686589518271,0.5030490203792588,0.6385082380141632,0.7903196703201391,0.7230851633636852,0.5737704918032787,0.6399721448467967,0.48,0.6650246305418719,0.4888268156424581,1015,0.5795724465558195,0.45774647887323944,358,421,142,0.25470671518668897,0.07931387205917066
40,60,Y,no_signal,10_EMA_25,0.526,0.5114,0.6717841474553178,0.5181140350877194,0.6234041128439644,0.8033910520656345,0.7640562248995983,0.633693972179289,0.6715583508036338,0.526,0.7254528122020972,0.5394736842105263,1049,0.5235602094240838,0.48333333333333334,380,382,120,0.26705064409385154,0.08464912280701754
41,90,Y,keep,10_EMA_25,0.472,0.424,0.6917898288073955,0.38429974197247707,0.6022578681752387,0.8283736657102218,0.7886919022520364,0.6173913043478261,0.689873417721519,0.472,0.728963684676705,0.48853211009174313,1129,0.5392491467576792,0.359375,436,293,64,0.2807189908010048,0.33643922018348627
42,5,Y,no_signal,10_EMA_50,0.478,0.4873,0.6143671999478763,0.5006053971571214,0.6670121894362939,0.7594627161208105,0.6385542168674698,0.49904030710172753,0.585635359116022,0.478,0.6184364060676779,0.4377104377104377,857,0.5380710659898477,0.5369458128078818,297,591,203,0.1668947080576599,0.07480386790731618
43,10,Y,no_signal,10_EMA_50,0.51,0.4923,0.6418020709822061,0.5031587740823892,0.6525372042006446,0.769152099400536,0.6451612903225807,0.5923460898502496,0.5892116182572614,0.51,0.5914567360350493,0.5545171339563862,913,0.5853658536585366,0.4301675977653631,321,533,179,0.21961905270750406,0.08665309176978367
44,20,Y,no_signal,10_EMA_50,0.472,0.5015,0.662215287347005,0.484847909827511,0.6484171241739163,0.8744009007665567,0.6767441860465115,0.5302491103202847,0.6146916146916147,0.472,0.613277133825079,0.4269340974212034,949,0.6174089068825911,0.5761589403973509,349,494,151,0.24352504020852975,0.07170914059090305
45,30,Y,no_signal,10_EMA_50,0.486,0.5249,0.6688716849944275,0.5388808139534884,0.6372917031885742,0.8328013232290232,0.706270627062706,0.530164533820841,0.6291666666666667,0.486,0.6557711950970377,0.42151162790697677,979,0.5726681127982647,0.6282051282051282,344,461,156,0.2375880474786127,0.11016696481812761
46,45,Y,no_signal,10_EMA_50,0.512,0.4786,0.6843522928050735,0.5193268549846566,0.626820379061648,0.7469241273906332,0.7542329399692149,0.6199376947040499,0.6664345403899722,0.512,0.7241379310344828,0.5558659217877095,1015,0.5273159144893111,0.4014084507042254,358,421,142,0.2654622468202614,0.09965378865370997
47,60,Y,no_signal,10_EMA_50,0.51,0.4952,0.6831986584081574,0.5074780701754387,0.612158698525833,0.7967785989406296,0.7718253968253967,0.6189735614307931,0.6785464709993012,0.51,0.7416587225929456,0.5236842105263158,1049,0.5052356020942408,0.4666666666666667,380,382,120,0.2743899700038431,0.08508771929824561
48,90,Y,keep,10_EMA_50,0.466,0.4005,0.705104641215005,0.36120269495412843,0.5962067859811981,0.7974065933345087,0.7856797290759554,0.6147186147186148,0.6884669479606188,0.466,0.7192205491585474,0.48853211009174313,1129,0.5699658703071673,0.3125,436,293,64,0.30620289784973864,0.3195240825688073
49,5,Y,no_signal,10_ESMA_100,0.48,0.4812,0.6322847378116319,0.49856529166874,0.6623402688536063,0.7643667514816455,0.6674556213017753,0.5202952029520296,0.611878453038674,0.48,0.6581096849474912,0.47474747474747475,857,0.544839255499154,0.4876847290640394,297,591,203,0.21228580397917418,0.05166608614884477
50,10,Y,no_signal,10_ESMA_100,0.488,0.4629,0.675980058730573,0.48381454602412155,0.644327794763477,0.7669158933133652,0.7006960556844547,0.580327868852459,0.6431535269709544,0.488,0.6615553121577218,0.5514018691588785,913,0.6116322701688556,0.3743016759776536,321,533,179,0.28478985017333536,0.09439774447867175
51,20,Y,no_signal,10_ESMA_100,0.46,0.4591,0.6991762050826995,0.4589650657507733,0.6340575088027978,0.8546019088388654,0.7185017026106696,0.543918918918919,0.6562716562716563,0.46,0.667017913593256,0.46131805157593125,949,0.6356275303643725,0.45695364238410596,349,494,151,0.3429926238145416,0.12019203400444031
52,30,Y,keep,10_ESMA_100,0.44,0.4406,0.6954770350904793,0.4436493738819321,0.6213637549609298,0.8568345576433437,0.715393133997785,0.5189003436426116,0.6430555555555556,0.44,0.6598569969356486,0.438953488372093,979,0.6073752711496746,0.4423076923076923,344,461,156,0.28989694650568665,0.1426654740608229
53,45,Y,no_signal,10_ESMA_100,0.52,0.48,0.6982858078934744,0.45233692658745767,0.6203329177258409,0.7615334868436562,0.7505263157894737,0.6307692307692307,0.66991643454039,0.52,0.7024630541871921,0.5726256983240223,1015,0.5914489311163895,0.3873239436619718,358,421,142,0.3052619262136831,0.11373829569596348
54,60,Y,keep,10_ESMA_100,0.5,0.4572,0.7029207572407529,0.4143640350877193,0.6088090437079321,0.8049575798713511,0.7809239940387482,0.6212121212121212,0.6918238993710691,0.5,0.7492850333651097,0.5394736842105263,1049,0.5340314136125655,0.375,380,382,120,0.3039269511227347,0.14780701754385964
55,90,Y,no_signal,10_ESMA_100,0.562,0.4622,0.7434620023760796,0.47034475344036697,0.568630353562836,0.7177764232758792,0.8069666182873729,0.7036535859269283,0.7194092827004219,0.562,0.7387068201948627,0.5963302752293578,1129,0.6450511945392492,0.328125,436,293,64,0.39824726342741923,0.12456995412844037
56,5,Y,no_signal,10_ESMA_200,0.524,0.5128,0.620729653475805,0.5216616078685045,0.6658819915460532,0.7221673902446571,0.644047619047619,0.5882352941176471,0.5870165745856354,0.524,0.6312718786464411,0.5723905723905723,857,0.5228426395939086,0.45320197044334976,297,591,203,0.1770943775457218,0.06551558275696207
57,10,Y,no_signal,10_ESMA_200,0.55,0.4975,0.6801947684992058,0.5120955811970275,0.6424658688916108,0.7103907780284998,0.6985981308411214,0.6606334841628959,0.6431535269709544,0.55,0.6549835706462213,0.6822429906542056,913,0.6228893058161351,0.3128491620111732,321,533,179,0.28162522167811616,0.08040515846081554
58,20,Y,keep,10_ESMA_200,0.57,0.5473,0.7153150770254647,0.5662061898707755,0.6113724225853091,0.7071787593789185,0.7144469525959367,0.6624803767660911,0.6493416493416494,0.57,0.667017913593256,0.6045845272206304,949,0.6153846153846154,0.4900662251655629,349,494,151,0.30527979590704896,0.12787718932048048
59,30,Y,keep,10_ESMA_200,0.598,0.559,0.721930607840574,0.5579252385211688,0.6087847738133767,0.7172637230680635,0.7448648648648648,0.6940639269406393,0.6722222222222223,0.598,0.7037793667007151,0.6627906976744186,979,0.6052060737527115,0.4551282051282051,344,461,156,0.32201170347359626,0.15466607036374477
60,45,Y,no_signal,10_ESMA_200,0.546,0.4981,0.7165603828557388,0.48463687150837986,0.6042947516386937,0.7692896788462328,0.7602704108164325,0.6576168929110106,0.6789693593314763,0.546,0.7201970443349753,0.6089385474860335,1015,0.5795724465558195,0.3873239436619718,358,421,142,0.3317669634812726,0.12262963254386655
61,60,Y,keep,10_ESMA_200,0.516,0.4706,0.7059440803757255,0.41925438596491227,0.5977675365868939,0.8105574281684357,0.7781124497991968,0.6366366366366366,0.6911250873515025,0.516,0.7387988560533841,0.5578947368421052,1049,0.5602094240837696,0.38333333333333336,380,382,120,0.3072085606336626,0.22807017543859648
62,90,Y,keep,10_ESMA_200,0.58,0.6325,0.742819614446322,0.6370233658256881,0.5620710288492912,0.7103047162864689,0.7817460317460316,0.7,0.6905766526019691,0.58,0.6979627989371124,0.5619266055045872,1129,0.6621160409556314,0.703125,436,293,64,0.3743806624606632,0.3200974770642202
63,5,Y,no_signal,10_ESMA_25,0.5,0.5097,0.5985484326349936,0.4787032890481167,0.674822955547405,0.7684925869583649,0.6433234421364985,0.5210727969348659,0.5849447513812155,0.5,0.632438739789965,0.45791245791245794,857,0.5160744500846024,0.5615763546798029,297,591,203,0.17564912821059572,0.07968021761125209
64,10,Y,no_signal,10_ESMA_25,0.496,0.4777,0.6166864284701488,0.4608155380358168,0.6638669661117577,0.7807322590299139,0.6434885091337654,0.58,0.5816044260027663,0.496,0.5980284775465499,0.5420560747663551,913,0.5534709193245778,0.4134078212290503,321,533,179,0.16977615390780246,0.09398005534381038
65,20,Y,no_signal,10_ESMA_25,0.454,0.4605,0.6303225641310051,0.4511281048976261,0.6601255003008872,0.8709134479159623,0.6514084507042253,0.5317324185248713,0.5883575883575883,0.454,0.5848261327713382,0.44412607449856734,949,0.5951417004048583,0.4768211920529801,349,494,151,0.204508901336587,0.09465075238619329
66,30,Y,no_signal,10_ESMA_25,0.484,0.5024,0.6609892337792116,0.4798934108527132,0.6450557852278843,0.8657655289761967,0.7068403908794789,0.5473684210526316,0.625,0.484,0.6649642492339122,0.45348837209302323,979,0.5401301518438177,0.5512820512820513,344,461,156,0.23182715551527855,0.06715861657722123
67,45,Y,no_signal,10_ESMA_25,0.478,0.4698,0.6747434562325217,0.47781100007868443,0.6356628644354895,0.7943495365379024,0.7281449893390193,0.5728314238952537,0.6448467966573816,0.478,0.6729064039408867,0.4888268156424581,1015,0.5771971496437055,0.4507042253521127,358,421,142,0.27323637129518036,0.10311590211661027
68,60,Y,no_signal,10_ESMA_25,0.502,0.4928,0.6845612126233411,0.47810307017543857,0.6268762420897752,0.8064437249247841,0.7714716223003515,0.609105180533752,0.6820405310971349,0.502,0.7321258341277407,0.5105263157894737,1049,0.5445026178010471,0.475,380,382,120,0.3126438043711538,0.09078947368421053
69,90,Y,keep,10_ESMA_25,0.48,0.4219,0.6790297372708943,0.36485808486238536,0.6130210000963179,0.8459201062343552,0.7764820213799806,0.6264367816091954,0.6765119549929677,0.48,0.7077059344552702,0.5,1129,0.5563139931740614,0.34375,436,293,64,0.29032306822613263,0.31995412844036697
70,5,Y,no_signal,10_ESMA_50,0.48,0.4804,0.5868255256304702,0.499228740608051,0.6764572150220663,0.7563246569261697,0.6270983213429256,0.5220588235294118,0.5704419889502762,0.48,0.6102683780630105,0.4781144781144781,857,0.5126903553299492,0.4827586206896552,297,591,203,0.12699042621034695,0.08246670315635833
71,10,Y,no_signal,10_ESMA_50,0.506,0.4954,0.6470165156618286,0.49837275274543585,0.6546316845087434,0.7865164585383575,0.6615384615384616,0.5806451612903225,0.6044260027662517,0.506,0.6122672508214677,0.5327102803738317,913,0.5909943714821764,0.4581005586592179,321,533,179,0.2421022996985383,0.11502114551245236
72,20,Y,no_signal,10_ESMA_50,0.448,0.4656,0.6707252040289587,0.48959183286210367,0.6470070873108731,0.8500262788303583,0.6802089378990134,0.5157894736842106,0.6181566181566182,0.448,0.6174920969441517,0.42120343839541546,949,0.6194331983805668,0.5099337748344371,349,494,151,0.2602185125616993,0.09051405150002846
73,30,Y,no_signal,10_ESMA_50,0.498,0.5231,0.6781821726982467,0.5215600775193798,0.6380383602991321,0.8660645466545092,0.7085399449035813,0.5557522123893804,0.6326388888888889,0.498,0.6567926455566905,0.4563953488372093,979,0.5813449023861171,0.5897435897435898,344,461,156,0.2685218215940388,0.059704830053667265
74,45,Y,keep,10_ESMA_50,0.554,0.5335,0.6997191767197501,0.5557970729404359,0.6243770997734058,0.7458006496619121,0.7602704108164325,0.651017214397496,0.6789693593314763,0.554,0.7201970443349753,0.5810055865921788,1015,0.5795724465558195,0.4859154929577465,358,421,142,0.3015644196903923,0.10634196238885829
75,60,Y,no_signal,10_ESMA_50,0.538,0.5164,0.6760577263811458,0.5402741228070176,0.6183081802412193,0.8034867456901511,0.782820888238165,0.6473282442748091,0.6890286512928022,0.538,0.7645376549094376,0.5578947368421052,1049,0.4816753926701571,0.475,380,382,120,0.2875538408556641,0.11140350877192982
76,90,Y,keep,10_ESMA_50,0.43,0.3932,0.6894409562359998,0.4054078268348624,0.602326782927533,0.8213977527603955,0.7773475314617618,0.5752608047690015,0.6765119549929677,0.43,0.7112488928255093,0.4426605504587156,1129,0.5426621160409556,0.34375,436,293,64,0.29586725393519286,0.2874139908256881
77,5,Y,no_signal,10_SMA_100,0.476,0.4771,0.6196585499726548,0.4837206216516562,0.6676830144247696,0.7614157169811884,0.6534772182254197,0.5166051660516605,0.600828729281768,0.476,0.6359393232205367,0.4713804713804714,857,0.5499153976311336,0.4827586206896552,297,591,203,0.18976795060880142,0.08271549650859995
78,10,Y,no_signal,10_SMA_100,0.5,0.4771,0.6667543446855817,0.47289371551889176,0.6469801423460254,0.774266608129036,0.6760895170789163,0.5888157894736842,0.6196403872752421,0.5,0.628696604600219,0.557632398753894,913,0.6041275797373359,0.39664804469273746,321,533,179,0.25227637481531107,0.11493412694268958
79,20,Y,no_signal,10_SMA_100,0.474,0.4617,0.7032151892253939,0.4582819408337919,0.629638907475937,0.8321460627103627,0.7134703196347032,0.5667215815485996,0.6521136521136521,0.474,0.6585879873551106,0.49283667621776506,949,0.6396761133603239,0.4304635761589404,349,494,151,0.3055570961122511,0.1164348469610429
80,30,Y,no_signal,10_SMA_100,0.474,0.4811,0.700381548306187,0.4548300536672629,0.6233605384366498,0.845526109241943,0.7276736493936053,0.5473321858864028,0.6569444444444444,0.474,0.6741573033707865,0.4622093023255814,979,0.6203904555314533,0.5,344,461,156,0.30803489327947636,0.12850327966607036
81,45,Y,no_signal,10_SMA_100,0.52,0.4736,0.7021962720709547,0.45958572665040526,0.6156919603822614,0.7578123151706418,0.740308019118428,0.6341463414634146,0.6594707520891365,0.52,0.6866995073891625,0.5810055865921788,1015,0.5938242280285035,0.36619718309859156,358,421,142,0.3044639200589729,0.10083405460697144
82,60,Y,keep,10_SMA_100,0.478,0.457,0.6975990596878603,0.4175657894736842,0.6106748714028801,0.8088254161242991,0.7775571002979147,0.5915492957746479,0.686932215234102,0.478,0.7464251668255482,0.49736842105263157,1049,0.5235602094240838,0.4166666666666667,380,382,120,0.3134448664646959,0.15175438596491228
83,90,Y,no_signal,10_SMA_100,0.576,0.4969,0.743581410955964,0.4958608084862385,0.5693044062410854,0.6887966288473552,0.808837656099904,0.7127371273712736,0.720112517580872,0.576,0.745792736935341,0.6032110091743119,1129,0.621160409556314,0.390625,436,293,64,0.38279972309301474,0.06077981651376147
84,5,Y,no_signal,10_SMA_200,0.486,0.4637,0.6123859052650907,0.48964190343500685,0.6700465074704224,0.7303117756892754,0.6322815533980581,0.5737976782752903,0.5814917127071824,0.486,0.6079346557759626,0.5824915824915825,857,0.5431472081218274,0.3448275862068966,297,591,203,0.15977705252059776,0.08845432983364018
85,10,Y,no_signal,10_SMA_200,0.542,0.4938,0.6737504341089413,0.48665135139838833,0.6443548525007144,0.726103727506679,0.6808259587020649,0.650381679389313,0.6258644536652835,0.542,0.6319824753559693,0.6635514018691588,913,0.6153846153846154,0.3240223463687151,321,533,179,0.2547587587258466,0.07300858003097861
86,20,Y,keep,10_SMA_200,0.576,0.5516,0.7310614625239438,0.5505702195487581,0.6070464588858567,0.7064740633437571,0.7421524663677129,0.66875,0.6812196812196812,0.576,0.6975763962065332,0.6131805157593123,949,0.6497975708502024,0.4900662251655629,349,494,151,0.3562753036437247,0.12611244995161197
87,30,Y,no_signal,10_SMA_200,0.556,0.5144,0.7116086404516538,0.5230135658914729,0.6161931583065334,0.7432558780157255,0.743410435718128,0.6595092024539877,0.66875,0.556,0.7058222676200204,0.625,979,0.5900216919739696,0.40384615384615385,344,461,156,0.3118415134306333,0.09324686940966011
88,45,Y,no_signal,10_SMA_200,0.558,0.515,0.7174063629874916,0.4893284286725942,0.6060338574563471,0.755921716183921,0.7591623036649215,0.6656580937972769,0.6796657381615598,0.558,0.7142857142857143,0.6145251396648045,1015,0.5961995249406176,0.4154929577464789,358,421,142,0.32472297953500345,0.12321976552049728
89,60,Y,keep,10_SMA_200,0.528,0.4757,0.7069872079617088,0.4071710526315789,0.6004717412099597,0.8228514768330897,0.782608695652174,0.6498516320474779,0.6960167714884696,0.528,0.7464251668255482,0.5763157894736842,1049,0.5575916230366492,0.375,380,382,120,0.3040167898621974,0.2394736842105263
90,90,Y,keep,10_SMA_200,0.572,0.6013,0.7427576429048631,0.6031214162844037,0.5597034947893289,0.7073491903784223,0.7909715407262021,0.6960227272727273,0.70042194092827,0.572,0.7139061116031886,0.5619266055045872,1129,0.6484641638225256,0.640625,436,293,64,0.36768471298107297,0.24197247706422018
91,5,Y,no_signal,10_SMA_25,0.5,0.5105,0.5942432875868482,0.49192250916388847,0.6771685192796826,0.7539624818157654,0.6337105419892793,0.5192307692307692,0.5752762430939227,0.5,0.6207701283547258,0.45454545454545453,857,0.5093062605752962,0.5665024630541872,297,591,203,0.15061788357845315,0.07654542137300759
92,10,Y,no_signal,10_SMA_25,0.508,0.4883,0.6223005616188102,0.4863380845472424,0.6629357185967474,0.7762218980246293,0.6531100478468899,0.5927152317880795,0.598893499308437,0.508,0.5980284775465499,0.557632398753894,913,0.600375234521576,0.41899441340782123,321,533,179,0.20465077091583117,0.06409787848726918
93,20,Y,no_signal,10_SMA_25,0.468,0.4724,0.6343060882326591,0.4607108294275033,0.6596856334162867,0.868555136921111,0.6651243493348757,0.5476190476190477,0.5987525987525988,0.468,0.6059009483667018,0.46131805157593125,949,0.5850202429149798,0.48344370860927155,349,494,151,0.22350396539293438,0.08956526689310992
94,30,Y,no_signal,10_SMA_25,0.454,0.4753,0.6621646773124996,0.48022883124627314,0.6448576958602704,0.8692636344351472,0.7160627366143862,0.5133689839572193,0.6354166666666666,0.454,0.676200204290092,0.4186046511627907,979,0.5488069414316703,0.532051282051282,344,461,156,0.2517731360744839,0.06760584376863446
95,45,Y,no_signal,10_SMA_25,0.484,0.4676,0.6662087687069258,0.4733456605555118,0.6370727514291085,0.7930464943742694,0.7389006342494715,0.5838709677419356,0.6559888579387186,0.484,0.6886699507389162,0.505586592178771,1015,0.5771971496437055,0.4295774647887324,358,421,142,0.2724804886325076,0.10299787552128413
96,60,Y,no_signal,10_SMA_25,0.494,0.4904,0.6726089169939958,0.48700657894736843,0.6298974678806044,0.8139076058020053,0.7591463414634146,0.5990491283676704,0.6687631027253669,0.494,0.7121067683508103,0.49736842105263157,1049,0.5497382198952879,0.48333333333333334,380,382,120,0.30105211145992944,0.11798245614035088
97,90,Y,keep,10_SMA_25,0.522,0.426,0.6822598149318162,0.37955131880733944,0.6073305295838097,0.7951176119905081,0.7745383867832847,0.6694329183955741,0.6736990154711674,0.522,0.7059344552701505,0.555045871559633,1129,0.5494880546075085,0.296875,436,293,64,0.272998243635825,0.3195240825688073
98,5,Y,no_signal,10_SMA_50,0.486,0.4894,0.6090324134676705,0.48683883166641795,0.6711272473758989,0.756534560365242,0.6273556231003039,0.521415270018622,0.5766574585635359,0.486,0.6021003500583431,0.4713804713804714,857,0.5397631133671743,0.5073891625615764,297,591,203,0.17302714581025772,0.0680366887263439
99,10,Y,no_signal,10_SMA_50,0.496,0.4765,0.6302737814639078,0.4904540628970222,0.6596717743036252,0.7726140923919063,0.6520450503852994,0.5813953488372093,0.5940525587828492,0.496,0.6024096385542169,0.5451713395638629,913,0.5797373358348968,0.40782122905027934,321,533,179,0.2011614597568168,0.07967420247480812
100,20,Y,no_signal,10_SMA_50,0.464,0.4977,0.6734566110501998,0.48740962826619105,0.6444357876677883,0.852959895033424,0.6912018401380102,0.5179856115107914,0.6278586278586279,0.464,0.6332982086406744,0.41260744985673353,949,0.6174089068825911,0.5827814569536424,349,494,151,0.2673728578559148,0.06205051329247234
101,30,Y,no_signal,10_SMA_50,0.486,0.5319,0.6792512613029807,0.5388249105545617,0.6360014581868256,0.8674381393993492,0.7208672086720868,0.5231910946196661,0.6423611111111112,0.486,0.6792645556690501,0.40988372093023256,979,0.5639913232104121,0.6538461538461539,344,461,156,0.26426097726884973,0.08169350029815146
102,45,Y,keep,10_SMA_50,0.576,0.5531,0.6849209599475796,0.5780549217090252,0.6294658218429315,0.7280742529795541,0.742257217847769,0.6718266253869969,0.6580779944289693,0.576,0.696551724137931,0.6061452513966481,1015,0.5653206650831354,0.5,358,421,142,0.28877057908100584,0.15300180974112834
103,60,Y,no_signal,10_SMA_50,0.548,0.543,0.6714010850523311,0.5483442982456139,0.621280826781102,0.7802691145860638,0.7624309392265193,0.65015479876161,0.6694619147449337,0.548,0.7235462345090562,0.5526315789473685,1049,0.5209424083769634,0.5333333333333333,380,382,120,0.27245344606431454,0.10219298245614035
104,90,Y,keep,10_SMA_50,0.468,0.4017,0.6898732455252012,0.4143671158256881,0.6005295065396775,0.7977869953479314,0.7791203479942,0.6167146974063401,0.6786216596343179,0.468,0.7139061116031886,0.4908256880733945,1129,0.5426621160409556,0.3125,436,293,64,0.2689534669298694,0.25473050458715596
105,5,Y,no_signal,25_EMA_100,0.524,0.5198,0.6302244677553422,0.5299381333864093,0.6610167266221596,0.7235865363354426,0.6504739336492891,0.575,0.5925414364640884,0.524,0.6406067677946324,0.5420875420875421,857,0.5228426395939086,0.4975369458128079,297,591,203,0.1824824724030429,0.09207012655288517
106,10,Y,no_signal,25_EMA_100,0.506,0.462,0.6571299696483358,0.4684470666040133,0.6521036296231094,0.7401952397663376,0.6825859056493885,0.6158631415241057,0.6230982019363762,0.506,0.6418400876232202,0.616822429906542,913,0.5909943714821764,0.30726256983240224,321,533,179,0.2448621023407976,0.10856436763605354
107,20,Y,no_signal,25_EMA_100,0.536,0.5155,0.7075784013003247,0.49052164177688384,0.6254456455869868,0.7819924717250628,0.7269662921348315,0.6305732484076433,0.6632016632016632,0.536,0.6817702845100105,0.5673352435530086,949,0.6275303643724697,0.46357615894039733,349,494,151,0.31451389274028063,0.13153949790318603
108,30,Y,no_signal,25_EMA_100,0.542,0.5253,0.7106946527843941,0.5211501192605843,0.6199251008162681,0.772600384260558,0.7429805615550756,0.6312399355877617,0.6694444444444444,0.542,0.7027579162410623,0.5697674418604651,979,0.5986984815618221,0.4807692307692308,344,461,156,0.3215995781254501,0.09011627906976744
109,45,Y,keep,25_EMA_100,0.546,0.5003,0.7388343493675625,0.4496813281926194,0.6037011101768189,0.7712838269000555,0.7586206896551726,0.6565809379727686,0.6831476323119777,0.546,0.7044334975369458,0.6061452513966481,1015,0.6318289786223278,0.39436619718309857,358,421,142,0.364913471326773,0.13289794633724133
110,60,Y,keep,25_EMA_100,0.534,0.4711,0.7073615360428032,0.42110745614035094,0.6032459170576977,0.7960309342285261,0.7736503219415551,0.6588579795021962,0.6806429070580013,0.534,0.7445185891325071,0.5921052631578947,1049,0.5052356020942408,0.35,380,382,120,0.3266112328370575,0.21052631578947367
111,90,Y,keep,25_EMA_100,0.592,0.6127,0.7578409114955698,0.6137471330275229,0.5506336262465082,0.6725252071919513,0.7943743937924345,0.7142857142857142,0.7018284106891702,0.592,0.7254207263064659,0.5848623853211009,1129,0.6109215017064846,0.640625,436,293,64,0.36739148178490133,0.25845756880733944
112,5,Y,no_signal,25_EMA_200,0.534,0.5189,0.6143869437912524,0.5283375628203214,0.6645212126102997,0.7184022481610035,0.6411483253588517,0.6044142614601018,0.585635359116022,0.534,0.6254375729288215,0.5993265993265994,857,0.5279187817258884,0.43842364532019706,297,591,203,0.1661325957033448,0.06586389345010035
113,10,Y,no_signal,25_EMA_200,0.58,0.532,0.6750039557856191,0.5219634870081276,0.6407677686296392,0.701278181743221,0.6935672514619883,0.6818181818181819,0.6376210235131397,0.58,0.6495071193866374,0.7009345794392523,913,0.6172607879924953,0.36312849162011174,321,533,179,0.2686440799870127,0.08259802641883777
114,20,Y,keep,25_EMA_200,0.582,0.5522,0.7084796269672315,0.5585400102468737,0.6171394865930616,0.721071859088511,0.721546961325967,0.6769706336939723,0.6507276507276507,0.582,0.6880927291886196,0.6275071633237822,949,0.5789473684210527,0.4768211920529801,349,494,151,0.29180300593422437,0.1537979847814949
